entity_type;bundle;deleted;entity_id;revision_id;language;delta;field_illustration2_fid;field_illustration2_alt;field_illustration2_title;field_illustration2_width;field_illustration2_height
node;imprimeur_lithographe;0;21899;21899;und;3;1272;"";Librairie romantique. E. Grasset ill. 1897.;1024;1550
node;imprimeur_lithographe;0;21899;21899;und;4;1321;"";Exposition universelle. Carte publicitaire. 1877.;1536;911
node;imprimeur_lithographe;0;21914;21914;und;0;2488;"";Carte routière du département de l'Oise;1514;1054
node;imprimeur_lithographe;0;21914;21914;und;1;2489;"";Carte des cantons de Montivilliers...;1489;1054
node;imprimeur_lithographe;0;21914;21914;und;2;2490;"";Carte des cantons d'Elbeuf...;1525;1054
node;imprimeur_lithographe;0;21915;21915;und;0;2482;"";Céline, valse brillante et facile;1024;1357
node;imprimeur_lithographe;0;21915;21915;und;1;2483;"";L'Abeille, fantaisie;405;695
node;imprimeur_lithographe;0;21915;21915;und;2;2484;"";Chanson de l'Oncle Tom;1016;1566
node;imprimeur_lithographe;0;21915;21915;und;3;2485;"";Graziella, valse;1018;1566
node;imprimeur_lithographe;0;21915;21915;und;4;2486;"";Le Petit Monde, quadrilles;1332;1054
node;imprimeur_lithographe;0;21915;21915;und;5;2487;"";Auteuil, quadrille nouveau;1316;1054
node;imprimeur_lithographe;0;21917;21917;und;0;2491;"";Funérailles des victimes des 22, 23 et 24 février..;762;616
node;imprimeur_lithographe;0;21917;21917;und;1;2492;"";L'Assemblée nationale;628;507
node;imprimeur_lithographe;0;21917;21917;und;2;2493;"";Massacre du ministère des Affaires étrangères;673;532
node;imprimeur_lithographe;0;21917;21917;und;3;2494;""; Topographie. Tableau des teintes et signes conventionnels...;803;657
node;imprimeur_lithographe;0;21923;21923;und;0;2477;"";Un bal aux Vendanges;760;590
node;imprimeur_lithographe;0;21923;21923;und;1;2478;"";Les enfants de troupe;359;479
node;imprimeur_lithographe;0;21923;21923;und;2;2481;"";La Poudre de Perlimpinpin;339;445
node;imprimeur_lithographe;0;21924;21924;und;0;2479;"";Billet d'entrée pour une dame;459;613
node;imprimeur_lithographe;0;21924;21924;und;1;2480;"";La Patrie les a vengés !;710;568
node;imprimeur_lithographe;0;21925;21925;und;0;2460;"";Etiquette pharmaceutique. [A. N.];3092;2021
node;imprimeur_lithographe;0;21929;21929;und;0;2476;"";Éléments d'harmonie;1024;1347
node;imprimeur_lithographe;0;21930;21930;und;0;3540;"";Plan de la salle des pairs de France;837;658
node;imprimeur_lithographe;0;21933;21933;und;0;2499;"";Plan de Paris par sections;1340;1054
node;imprimeur_lithographe;0;21933;21933;und;1;2500;"";Compagnie générale des paquebots transatlantiques;580;583
node;imprimeur_lithographe;0;21933;21933;und;2;2501;"";Carte d'Europe;1024;1281
node;imprimeur_lithographe;0;21936;21936;und;0;2366;"";Affiche pour l'Alcazar d'été;1024;1262
node;imprimeur_lithographe;0;21936;21936;und;1;2367;"";Salon des Cent. 1890.;1024;1467
node;imprimeur_lithographe;0;21936;21936;und;2;2368;"";Salon des Cent. 1894.;438;686
node;imprimeur_lithographe;0;21936;21936;und;3;2369;"";Salon des Cent. 1896.;428;665
node;imprimeur_lithographe;0;21936;21936;und;4;2370;"";Chimères et grimaces. Chansons de Xavier Privas.;512;666
node;imprimeur_lithographe;0;21936;21936;und;5;2371;"";Lire Le Chat noir;368;551
node;imprimeur_lithographe;0;21936;21936;und;6;2372;"";Trianon-Concert. Jane Debary;461;668
node;imprimeur_lithographe;0;21936;21936;und;7;2373;"";Eldorado. Aristide Bruant;1024;1506
node;imprimeur_lithographe;0;21936;21936;und;8;2374;"";Galerie Vollard. Exposition Murer.;451;626
node;imprimeur_lithographe;0;21936;21936;und;9;2375;"";Le Grand-Guignol;435;680
node;imprimeur_lithographe;0;21936;21936;und;10;2376;"";Saponite. Lessivages, blanchissages.;1024;1408
node;imprimeur_lithographe;0;21936;21936;und;11;2378;"";Fleur d'avénaline;458;634
node;imprimeur_lithographe;0;21936;21936;und;12;2379;"";Clo-Clo gommeuse copurchic;1024;1321
node;imprimeur_lithographe;0;21936;21936;und;13;2380;"";A. Arnould, marchand d'affiches;1024;1394
node;imprimeur_lithographe;0;21936;21936;und;14;2381;"";L'Hygiène moderne;1333;1054
node;imprimeur_lithographe;0;21936;21936;und;15;2382;"";L'aide à Bonne-Maman. [INPI];1951;2660
node;imprimeur_lithographe;0;21942;21942;und;0;2465;"";Réception de l'hôte de la nation;797;617
node;imprimeur_lithographe;0;21942;21942;und;1;2463;"";Weber;339;409
node;imprimeur_lithographe;0;21942;21942;und;2;2464;"";Rossini;487;666
node;imprimeur_lithographe;0;21942;21942;und;3;2466;"";Le docteur Martinet;476;621
node;imprimeur_lithographe;0;21942;21942;und;4;2467;"";Meyerbeer;459;629
node;imprimeur_lithographe;0;21942;21942;und;5;2468;"";300 000 francs d'appointements;714;632
node;imprimeur_lithographe;0;21942;21942;und;6;2469;"";Le dernier jour du veuvage;751;621
node;imprimeur_lithographe;0;21950;21950;und;0;2511;"";Madame Lemonnier;365;546
node;imprimeur_lithographe;0;21950;21950;und;1;2512;"";Louise-Zulmé Dabadie;362;515
node;imprimeur_lithographe;0;21950;21950;und;2;2513;"";Adolphe Nourrit;454;661
node;imprimeur_lithographe;0;21950;21950;und;3;2514;"";Laure Cinthie Montalant;456;667
node;imprimeur_lithographe;0;21953;21953;und;0;2677;"";Spécialités de l'imprimerie;752;2410
node;imprimeur_lithographe;0;21962;21962;und;0;2146;"";Carte hydrographique de l'Europe;1332;1054
node;imprimeur_lithographe;0;21962;21962;und;1;2502;"";Convoi funèbre des victimes de l'attentat... ;1215;464
node;imprimeur_lithographe;0;21962;21962;und;2;2503;"";Complainte de Fieschi le régicide;447;638
node;imprimeur_lithographe;0;21962;21962;und;3;2504;"";Translation des cendres des héros de 1830;681;518
node;imprimeur_lithographe;0;21962;21962;und;4;2505;"";Études et croquis;936;734
node;imprimeur_lithographe;0;21962;21962;und;5;2506;"";Avenue des Champs-Elysées;893;598
node;imprimeur_lithographe;0;21973;21973;und;0;662;"";Le C.el Cavaignac, Commandant des Zouaves (Armée d'Afrique) [B. Roubaud];1024;1513
node;imprimeur_lithographe;0;21973;21973;und;1;663;"";Artilleurs allant prendre le service des Batteries n° 1 et n° 2. Siège de Rome, 5 Juin 1849. [A. Raffet];1024;1541
node;imprimeur_lithographe;0;21973;21973;und;2;664;""; Les Environs de Paris... sous la dir. de Charles Nodier... Kugelmann éd., [J-P. Moynet];1024;1360
node;imprimeur_lithographe;0;21973;21973;und;3;665;""; Transbordement des Restes de l'Empereur Napoléon de la Frégate la Belle Poule sur le Bateau à vapeur la Normandie Cherbourg 8 Décembre 1840. [Morel-Fatio];1486;1054
node;imprimeur_lithographe;0;21973;21973;und;4;666;"";Folie Asnières. Salle de Bal. [A. Provost];1390;1054
node;imprimeur_lithographe;0;21973;21973;und;5;667;"";Fête de la Fraternité 20 Avril 1848 Dédié à la Garde nationale et à l'Armée. [Lebreton] ;1356;1054
node;imprimeur_lithographe;0;21973;21973;und;6;668;""; Congrès de Paris ;1308;1054
node;imprimeur_lithographe;0;21973;21973;und;7;669;""; Grandes eaux de Versailles. - Pièce du Dragon. [A. Provost] ;1236;1054
node;imprimeur_lithographe;0;21973;21973;und;8;670;"";Sa Majesté Eugénie, impératrice des Français. [A. Maurin];1024;1418
node;imprimeur_lithographe;0;21973;21973;und;9;671;"";Famille impériale. Instruction militaire. [Alophe, d'après photographie];1024;1436
node;imprimeur_lithographe;0;21973;21973;und;10;676;"";S. M. Napoléon III. [Legrand];1024;1471
node;imprimeur_lithographe;0;21973;21973;und;11;672;"";Sa Majesté Nicolas 1er, empereur de toutes les Russies. camp de Vosnessensk. [A. Raffet];1018;1566
node;imprimeur_lithographe;0;21973;21973;und;12;673;""; Le Lieutenant G.al Bugeaud, Gouverneur Général (Armée d'Afrique). [B. Roubaud];1006;1566
node;imprimeur_lithographe;0;21973;21973;und;13;674;"";Inauguration des Halles centrales. Pose de la première pierre par le Président de la République le 15 septembre 1851. [A. Provost].;1378;1054
node;imprimeur_lithographe;0;21973;21973;und;14;675;"";Paganini. [A. Maurin];1020;1566
node;imprimeur_lithographe;0;21975;21975;und;0;2248;"";La Montagne;897;659
node;imprimeur_lithographe;0;21975;21975;und;1;2249;"";Louis Napoléon Bonaparte;504;629
node;imprimeur_lithographe;0;21975;21975;und;2;2250;"";L'archevêque de Paris sur la barricade;816;597
node;imprimeur_lithographe;0;21975;21975;und;3;2251;"";C'est ma dernière brioche...;456;641
node;imprimeur_lithographe;0;21975;21975;und;4;2252;"";Ah! brrrigand tu mériterais bien...;445;669
node;imprimeur_lithographe;0;21975;21975;und;5;2253;"";Boulay de la Meurthe;373;603
node;imprimeur_lithographe;0;21977;21977;und;0;2222;"";Cours d'hygiène;1024;1334
node;imprimeur_lithographe;0;21977;21977;und;1;2221;"";Cours d'hygiène;1024;1476
node;imprimeur_lithographe;0;21980;21980;und;0;2245;"";Carte du bassin sulfurifère des Romagnes;872;572
node;imprimeur_lithographe;0;21980;21980;und;1;2246;"";J'carde des prunes pour l'dessert;445;604
node;imprimeur_lithographe;0;21980;21980;und;2;2247;"";Nous l'avons vu votre Rhin allemand;450;607
node;imprimeur_lithographe;0;21980;21980;und;3;2632;"";Étiquette publicitaire Moynat [INPI];2000;1682
node;imprimeur_lithographe;0;21986;21986;und;0;2537;"";Gaspardo, acte V;415;649
node;imprimeur_lithographe;0;21986;21986;und;1;2538;"";Pauvre mère, acte IV;1024;1519
node;imprimeur_lithographe;0;21986;21986;und;2;2539;"";Les Tourlourous, acte II;412;617
node;imprimeur_lithographe;0;21986;21986;und;3;2540;"";Les Impressions de voyage, acte I;509;689
node;imprimeur_lithographe;0;21986;21986;und;4;2541;"";Le Lac de Gomorrhe;998;1566
node;imprimeur_lithographe;0;21986;21986;und;5;2542;"";Melle Déjazet et M. Achard;1024;1502
node;imprimeur_lithographe;0;21986;21986;und;6;2543;"";Ruy Blas;1359;1054
node;imprimeur_lithographe;0;21986;21986;und;7;2544;"";L'Elixir d'amour;316;474
node;imprimeur_lithographe;0;21986;21986;und;8;2545;"";L'estaminet;748;651
node;imprimeur_lithographe;0;21986;21986;und;9;2546;"";Le Monde dramatique;949;1566
node;imprimeur_lithographe;0;21986;21986;und;10;2547;"";Jean-Baptiste Marie Chollet;411;629
node;imprimeur_lithographe;0;21986;21986;und;11;2548;"";Joseph Gusikov;455;638
node;imprimeur_lithographe;0;21986;21986;und;12;2549;"";Vincenzo Bellini;379;561
node;imprimeur_lithographe;0;21986;21986;und;13;2550;"";Jenny Colon;371;642
node;imprimeur_lithographe;0;21986;21986;und;14;2551;"";Mme Malibran;418;598
node;imprimeur_lithographe;0;21986;21986;und;15;2552;"";Lustucru;684;521
node;imprimeur_lithographe;0;21993;21993;und;0;2527;"";Amélioration de la rue d'Angoulême;1015;670
node;imprimeur_lithographe;0;21993;21993;und;1;2528;"";Plan de la ville d'Hesdin;1024;1565
node;imprimeur_lithographe;0;21993;21993;und;2;2529;"";Vérone, ses fortifications;785;627
node;imprimeur_lithographe;0;21993;21993;und;3;2530;"";Venise, ses fortifications;784;580
node;imprimeur_lithographe;0;21993;21993;und;4;2531;"";Tableau synoptique de géographie de l'Europe;1024;1360
node;imprimeur_lithographe;0;21993;21993;und;5;2532;"";Tableau synoptique des principes de la musique;1333;1054
node;imprimeur_lithographe;0;21993;21993;und;6;2533;"";Album caricatural. Salon de 1861.;944;619
node;imprimeur_lithographe;0;21993;21993;und;7;2534;"";Salon de 1861. Manet. Courbet. Boulanger;955;560
node;imprimeur_lithographe;0;21993;21993;und;8;2535;"";Album caricatural. Salon de 1861.;936;625
node;imprimeur_lithographe;0;21993;21993;und;9;2536;"";Cent proverbes par Grandville;1024;1407
node;imprimeur_lithographe;0;21993;21993;und;10;3956;"";Étiquette de vin de Champagne  [Coll. particulière];1333;943
node;imprimeur_lithographe;0;21995;21995;und;0;2523;"";Les mystères du Temple;871;631
node;imprimeur_lithographe;0;21995;21995;und;1;2524;"";La Reine de Saba;1472;1054
node;imprimeur_lithographe;0;21995;21995;und;2;2525;"";Roland à Roncevaux;1236;1054
node;imprimeur_lithographe;0;21995;21995;und;3;2526;"";Ho ! j'ai du coeur;462;670
node;imprimeur_lithographe;0;22000;22000;und;0;2588;"";Le camp de Châlons;827;622
node;imprimeur_lithographe;0;22000;22000;und;1;2589;"";Bataille de Montebello;806;664
node;imprimeur_lithographe;0;22000;22000;und;2;2590;"";Bataille de Palestro;758;616
node;imprimeur_lithographe;0;22004;22004;und;0;3966;"";Étiquette.   [Coll. particulière];1810;1096
node;imprimeur_lithographe;0;22005;22005;und;0;970;"";Portrait d'Adolphe Nourrit, 1839.;1024;1421
node;imprimeur_lithographe;0;22005;22005;und;1;971;"";Lettre de voiture, 1854. Coll. particulière.;332;344
node;imprimeur_lithographe;0;22005;22005;und;2;972;"";Description entière de la ville impériale Pékin];1024;1554
node;imprimeur_lithographe;0;22005;22005;und;3;974;"";Carte générale du globe imprimée à Pékin.;1024;1333
node;imprimeur_lithographe;0;22005;22005;und;4;973;"";Cahier d'écriture à l'endroit et à rebours, 1852.;1266;443
node;imprimeur_lithographe;0;22005;22005;und;5;2606;"";Liste des publications de Carles;1536;595
node;imprimeur_lithographe;0;22005;22005;und;6;2609;"";En-tête [A. N.];875;2893
node;imprimeur_lithographe;0;22005;22005;und;7;3652;"";Traité des cinq ordres d'architecture;1024;1486
node;imprimeur_lithographe;0;22005;22005;und;8;3653;"";Traité des cinq ordres d'architecture;1024;1466
node;imprimeur_lithographe;0;22005;22005;und;9;3654;"";Traité des cinq ordres d'architecture;1024;1444
node;imprimeur_lithographe;0;22005;22005;und;10;3655;"";Traité des cinq ordres d'architecture;1024;1502
node;imprimeur_lithographe;0;22008;22008;und;0;2605;"";Carte muette de la France;541;479
node;imprimeur_lithographe;0;22011;22011;und;0;3435;"";Carte publicitaire [Coll. particulière];598;359
node;imprimeur_lithographe;0;22011;22011;und;1;3454;"";Carte publicitaire  [Coll. particulière];539;348
node;imprimeur_lithographe;0;22013;22013;und;0;2613;"";Le fugitif de juin 1848;543;668
node;imprimeur_lithographe;0;22018;22018;und;0;2599;"";Plan des fortifications de Paris;770;663
node;imprimeur_lithographe;0;22019;22019;und;0;2598;"";Tableau de l'Assemblée législative;1385;1054
node;imprimeur_lithographe;0;22019;22019;und;1;2600;"";Plan du canal de Briare;650;575
node;imprimeur_lithographe;0;22019;22019;und;2;2601;"";Plan de Dieppe;725;561
node;imprimeur_lithographe;0;22019;22019;und;3;2602;"";Chemins de fer des Ardennes;875;671
node;imprimeur_lithographe;0;22021;22021;und;0;2634;""; Exemple d'encadrement fixé sur gélatine [A. N.];2031;3069
node;imprimeur_lithographe;0;22021;22021;und;1;2635;"";En-tête de facture Castelle [A. N.];643;1682
node;imprimeur_lithographe;0;22021;22021;und;2;2636;"";Exemple de décor pour vitraux [INPI];354;444
node;imprimeur_lithographe;0;22022;22022;und;0;2637;"";Madame Lafarge;247;385
node;imprimeur_lithographe;0;22022;22022;und;1;2638;"";Partition de Grajina;1337;1054
node;imprimeur_lithographe;0;22022;22022;und;2;2639;"";Oéra comique : La Part du Diable;1024;1339
node;imprimeur_lithographe;0;22022;22022;und;3;2640;"";Carte d'une partie du bassin de la Seine;574;401
node;imprimeur_lithographe;0;22022;22022;und;4;2641;"";Nivellements généraux entre Paris et Rouen;1536;593
node;imprimeur_lithographe;0;22022;22022;und;5;2688;"";Le Plan, journal d'annonces. 1845;2008;3103
node;imprimeur_lithographe;0;22023;22023;und;0;2642;"";Victor Considérant;226;350
node;imprimeur_lithographe;0;22023;22023;und;1;2643;"";Auguste Blanqui;230;337
node;imprimeur_lithographe;0;22023;22023;und;2;2645;"";Louis Napoléon Bonaparte;1024;1425
node;imprimeur_lithographe;0;22023;22023;und;3;2646;"";Le maître à danser;228;353
node;imprimeur_lithographe;0;22023;22023;und;4;2647;"";Le maître à danser;235;362
node;imprimeur_lithographe;0;22023;22023;und;5;2648;"";Les membres du Gouvernement provisoire;1372;1054
node;imprimeur_lithographe;0;22023;22023;und;6;2649;"";Charles Lagrange;239;368
node;imprimeur_lithographe;0;22023;22023;und;7;2650;"";Une des cascades d'Allerheiligen;242;332
node;imprimeur_lithographe;0;22023;22023;und;8;2651;"";Forbach;1387;1054
node;imprimeur_lithographe;0;22023;22023;und;9;2652;"";Visite de Louis-Philippe à la reine Victoria;433;373
node;imprimeur_lithographe;0;22027;22027;und;0;2653;"";S. A. R. Duchesse de Berry;258;361
node;imprimeur_lithographe;0;22027;22027;und;1;2654;"";Apparition d'une croix à Migné;548;408
node;imprimeur_lithographe;0;22027;22027;und;2;2655;"";Lulli;972;1566
node;imprimeur_lithographe;0;22027;22027;und;3;2745;"";La duchesse d'Angoulême;406;568
node;imprimeur_lithographe;0;22032;22032;und;0;2656;"";Messe solennelle de Rossini. Affiche.;284;383
node;imprimeur_lithographe;0;22032;22032;und;1;2657;"";Annonces publicitaires par quartiers;438;424
node;imprimeur_lithographe;0;22032;22032;und;2;2658;"";Nouvelle carte des chemins de fer de l'Europe;1354;1054
node;imprimeur_lithographe;0;22032;22032;und;3;2659;"";Royal Mail Steam Packet  C°;1024;1544
node;imprimeur_lithographe;0;22032;22032;und;4;2660;"";Nouveau plan de Paris;1355;1054
node;imprimeur_lithographe;0;22032;22032;und;5;2661;"";Carte des chemins de fer de l'Ouest;554;423
node;imprimeur_lithographe;0;22032;22032;und;6;2662;"";L'Industrie illustrée. Calendrier.;1236;1054
node;imprimeur_lithographe;0;22032;22032;und;7;2664;"";Papier à en-tête. [A. N.];750;2883
node;imprimeur_lithographe;0;22032;22032;und;8;2667;"";Almanach du Tintamarre;1024;1392
node;imprimeur_lithographe;0;22033;22033;und;0;734;"";Les Mystères de Paris. 1885.;1024;1367
node;imprimeur_lithographe;0;22033;22033;und;1;735;"";Aux Buttes Chaumont. Jouets et objets d'étrennes. Chéret,1885.;1530;1054
node;imprimeur_lithographe;0;22033;22033;und;2;736;"";Le Télégraphe, journal du matin. 1886.;1448;1054
node;imprimeur_lithographe;0;22033;22033;und;3;737;"";Les Montagnes russes. Lucien Baylac, 1888.;1024;1414
node;imprimeur_lithographe;0;22033;22033;und;4;738;"";Jardin de Paris. Fête de nuit. Chéret, 1889.;1024;1423
node;imprimeur_lithographe;0;22033;22033;und;5;739;"";Galerie Georges Petit. Exposition Louis Dumoulin. 1889.;1024;1401
node;imprimeur_lithographe;0;22033;22033;und;6;740;"";Zézette, d'Oscar Métenier. Chéret, 1890.;1498;1054
node;imprimeur_lithographe;0;22033;22033;und;7;741;"";Pastilles Géraudel. Chéret, 1890.;569;1566
node;imprimeur_lithographe;0;22033;22033;und;8;742;"";L'hiver à Nice. Chéret, 1890.;1024;1563
node;imprimeur_lithographe;0;22033;22033;und;9;743;"";Folies Bergère. Émilienne d'Alençon. Chéret, 1893.;1024;1353
node;imprimeur_lithographe;0;22033;22033;und;10;744;"";Savon de Jeannette. Chéret, 1893.;1024;1392
node;imprimeur_lithographe;0;22033;22033;und;11;745;"";Folies Bergère. Cappiello, 1900.;1024;1404
node;imprimeur_lithographe;0;22033;22033;und;12;746;"";Hélène Chauvin. Cappiello, 1900.;1024;1472
node;imprimeur_lithographe;0;22033;22033;und;13;2668;"";Au Tapis rouge;1024;1350
node;imprimeur_lithographe;0;22033;22033;und;14;2669;"";Bruant au Mirliton Toulouse-Lautrec;1024;1424
